,Order_id,Product,Quantity,Price,Ordar_date,Purchase_address,Total
16882,311881,Wired Headphones,1,11.99,12/01/19 20:52,"509 8th St, Portland, ME 04101",11.99
16883,311882,AAA Batteries (4-pack),4,2.99,12/11/19 16:18,"516 Pine St, Los Angeles, CA 90001",11.96
16884,311883,Apple Airpods Headphones,1,150.0,12/17/19 09:43,"30 Wilson St, Los Angeles, CA 90001",150.0
16885,311884,AA Batteries (4-pack),1,3.84,12/30/19 08:22,"648 Church St, New York City, NY 10001",3.84
16886,311885,AA Batteries (4-pack),1,3.84,12/20/19 12:31,"771 River St, New York City, NY 10001",3.84
16887,311886,AAA Batteries (4-pack),1,2.99,12/24/19 18:47,"279 Main St, New York City, NY 10001",2.99
16888,311887,Bose SoundSport Headphones,1,99.99,12/19/19 10:04,"498 Elm St, San Francisco, CA 94016",99.99
16889,311888,Lightning Charging Cable,1,14.95,12/23/19 12:17,"595 Washington St, Dallas, TX 75001",14.95
16890,311889,Apple Airpods Headphones,1,150.0,12/21/19 16:23,"461 Pine St, Dallas, TX 75001",150.0
16891,311890,Apple Airpods Headphones,1,150.0,12/08/19 11:26,"926 Park St, New York City, NY 10001",150.0
16892,311891,Apple Airpods Headphones,1,150.0,12/28/19 16:00,"656 Hickory St, Los Angeles, CA 90001",150.0
16893,311892,Wired Headphones,1,11.99,12/28/19 20:43,"72 Johnson St, San Francisco, CA 94016",11.99
16894,311893,USB-C Charging Cable,2,11.95,12/30/19 10:27,"82 Cherry St, Boston, MA 02215",23.9
16895,311894,Flatscreen TV,1,300.0,12/08/19 11:59,"705 Jefferson St, Seattle, WA 98101",300.0
16896,311895,AAA Batteries (4-pack),1,2.99,12/26/19 12:15,"872 Lincoln St, Los Angeles, CA 90001",2.99
16897,311896,27in FHD Monitor,1,149.99,12/18/19 09:26,"533 13th St, San Francisco, CA 94016",149.99
16898,311897,USB-C Charging Cable,1,11.95,12/26/19 18:15,"484 Hill St, New York City, NY 10001",11.95
16899,311898,34in Ultrawide Monitor,1,379.99,12/02/19 15:02,"658 10th St, San Francisco, CA 94016",379.99
16900,311898,Bose SoundSport Headphones,1,99.99,12/02/19 15:02,"658 10th St, San Francisco, CA 94016",99.99
16901,311899,Apple Airpods Headphones,1,150.0,12/10/19 20:56,"404 Jackson St, San Francisco, CA 94016",150.0
16902,311900,Google Phone,1,600.0,12/13/19 08:34,"962 Jefferson St, Atlanta, GA 30301",600.0
16903,311901,Flatscreen TV,1,300.0,12/21/19 13:59,"641 Center St, San Francisco, CA 94016",300.0
16904,311902,Lightning Charging Cable,2,14.95,12/29/19 14:14,"302 Lake St, Boston, MA 02215",29.9
16905,311903,USB-C Charging Cable,2,11.95,12/16/19 12:30,"515 Center St, New York City, NY 10001",23.9
16906,311904,USB-C Charging Cable,1,11.95,12/05/19 09:49,"437 Elm St, Atlanta, GA 30301",11.95
16907,311905,Wired Headphones,1,11.99,12/14/19 07:13,"94 Lincoln St, Los Angeles, CA 90001",11.99
16908,311906,AAA Batteries (4-pack),2,2.99,12/13/19 22:26,"381 Wilson St, Portland, OR 97035",5.98
16909,311907,Lightning Charging Cable,1,14.95,12/29/19 22:28,"576 13th St, Boston, MA 02215",14.95
16910,311908,USB-C Charging Cable,1,11.95,12/31/19 14:45,"285 11th St, Los Angeles, CA 90001",11.95
16911,311909,AAA Batteries (4-pack),1,2.99,12/06/19 21:10,"964 Chestnut St, San Francisco, CA 94016",2.99
16912,311910,20in Monitor,1,109.99,12/04/19 19:07,"413 Main St, Dallas, TX 75001",109.99
16913,311911,Macbook Pro Laptop,1,1700.0,12/06/19 07:08,"501 Wilson St, Dallas, TX 75001",1700.0
16914,311912,Flatscreen TV,1,300.0,12/07/19 20:09,"915 Ridge St, Dallas, TX 75001",300.0
16915,311913,USB-C Charging Cable,1,11.95,12/30/19 20:13,"165 Walnut St, New York City, NY 10001",11.95
16916,311914,Google Phone,1,600.0,12/27/19 07:16,"62 12th St, San Francisco, CA 94016",600.0
16917,311915,USB-C Charging Cable,1,11.95,12/07/19 11:43,"483 7th St, Austin, TX 73301",11.95
16918,311916,Wired Headphones,1,11.99,12/18/19 11:48,"120 Lake St, Portland, OR 97035",11.99
16919,311917,Wired Headphones,1,11.99,12/24/19 10:04,"138 Hill St, Los Angeles, CA 90001",11.99
16920,311917,iPhone,1,700.0,12/24/19 10:04,"138 Hill St, Los Angeles, CA 90001",700.0
16921,311918,Flatscreen TV,1,300.0,12/08/19 23:10,"661 Jackson St, San Francisco, CA 94016",300.0
16922,311919,USB-C Charging Cable,1,11.95,12/15/19 00:41,"451 1st St, New York City, NY 10001",11.95
16923,311920,Flatscreen TV,1,300.0,12/17/19 22:11,"689 Adams St, Boston, MA 02215",300.0
16924,311921,Apple Airpods Headphones,1,150.0,12/26/19 15:19,"937 Jefferson St, San Francisco, CA 94016",150.0
16925,311922,Wired Headphones,1,11.99,12/27/19 19:50,"511 4th St, Dallas, TX 75001",11.99
16926,311923,AA Batteries (4-pack),1,3.84,12/11/19 15:22,"795 Johnson St, San Francisco, CA 94016",3.84
16927,311924,AA Batteries (4-pack),2,3.84,12/14/19 02:13,"549 13th St, Atlanta, GA 30301",7.68
16928,311925,USB-C Charging Cable,1,11.95,12/19/19 00:09,"539 Walnut St, New York City, NY 10001",11.95
16929,311926,Bose SoundSport Headphones,1,99.99,12/22/19 13:00,"516 Walnut St, Austin, TX 73301",99.99
16930,311927,AA Batteries (4-pack),1,3.84,12/12/19 15:24,"317 Cherry St, New York City, NY 10001",3.84
16931,311928,iPhone,1,700.0,12/13/19 21:48,"258 9th St, Los Angeles, CA 90001",700.0
16932,311929,AA Batteries (4-pack),1,3.84,12/18/19 21:29,"861 6th St, New York City, NY 10001",3.84
16933,311930,Wired Headphones,1,11.99,12/24/19 19:58,"771 12th St, Los Angeles, CA 90001",11.99
16934,311931,Lightning Charging Cable,1,14.95,12/07/19 12:48,"480 12th St, Los Angeles, CA 90001",14.95
16935,311932,USB-C Charging Cable,1,11.95,12/03/19 16:12,"290 9th St, San Francisco, CA 94016",11.95
16936,311933,AAA Batteries (4-pack),2,2.99,12/28/19 13:34,"748 South St, San Francisco, CA 94016",5.98
16937,311934,27in 4K Gaming Monitor,1,389.99,12/13/19 13:50,"621 Dogwood St, Los Angeles, CA 90001",389.99
16938,311935,Apple Airpods Headphones,1,150.0,12/05/19 21:33,"453 Chestnut St, Los Angeles, CA 90001",150.0
16939,311936,AAA Batteries (4-pack),2,2.99,12/21/19 12:55,"743 Cedar St, Portland, OR 97035",5.98
16940,311937,AAA Batteries (4-pack),1,2.99,12/31/19 20:54,"595 Hickory St, Boston, MA 02215",2.99
16941,311938,27in 4K Gaming Monitor,1,389.99,12/06/19 14:24,"775 2nd St, Seattle, WA 98101",389.99
16942,311939,AAA Batteries (4-pack),3,2.99,12/21/19 11:19,"467 Walnut St, Seattle, WA 98101",8.97
16943,311940,Wired Headphones,1,11.99,12/26/19 06:52,"548 Center St, Dallas, TX 75001",11.99
16944,311941,iPhone,1,700.0,12/05/19 21:08,"711 Maple St, New York City, NY 10001",700.0
16945,311942,Wired Headphones,1,11.99,12/27/19 01:10,"2 Walnut St, Portland, OR 97035",11.99
16946,311943,AA Batteries (4-pack),2,3.84,12/19/19 09:35,"427 Cherry St, San Francisco, CA 94016",7.68
16947,311944,Wired Headphones,1,11.99,12/15/19 12:19,"468 Ridge St, Dallas, TX 75001",11.99
16948,311945,USB-C Charging Cable,1,11.95,12/13/19 15:40,"37 Chestnut St, Boston, MA 02215",11.95
16949,311946,Bose SoundSport Headphones,1,99.99,12/16/19 10:24,"262 Center St, Atlanta, GA 30301",99.99
16950,311947,Google Phone,1,600.0,12/23/19 18:23,"246 Adams St, San Francisco, CA 94016",600.0
16951,311948,AAA Batteries (4-pack),2,2.99,12/30/19 13:33,"179 12th St, San Francisco, CA 94016",5.98
16952,311949,Wired Headphones,1,11.99,12/16/19 19:12,"437 Willow St, Dallas, TX 75001",11.99
16953,311950,AAA Batteries (4-pack),1,2.99,12/18/19 17:32,"592 2nd St, Dallas, TX 75001",2.99
16954,311951,ThinkPad Laptop,1,999.99,12/28/19 14:23,"356 Lincoln St, San Francisco, CA 94016",999.99
16955,311952,ThinkPad Laptop,1,999.99,12/22/19 18:31,"971 13th St, Los Angeles, CA 90001",999.99
16956,311953,27in 4K Gaming Monitor,1,389.99,12/23/19 09:47,"924 9th St, Boston, MA 02215",389.99
16957,311954,Lightning Charging Cable,1,14.95,12/06/19 13:23,"827 Maple St, Atlanta, GA 30301",14.95
16958,311955,Apple Airpods Headphones,1,150.0,12/24/19 20:35,"73 7th St, Seattle, WA 98101",150.0
16959,311956,AAA Batteries (4-pack),3,2.99,12/27/19 20:42,"290 Madison St, New York City, NY 10001",8.97
16960,311957,34in Ultrawide Monitor,1,379.99,12/22/19 13:44,"338 Chestnut St, Boston, MA 02215",379.99
16961,311958,Lightning Charging Cable,1,14.95,12/02/19 17:46,"821 Lincoln St, New York City, NY 10001",14.95
16962,311959,Wired Headphones,1,11.99,12/21/19 15:03,"137 Park St, Los Angeles, CA 90001",11.99
16963,311960,iPhone,1,700.0,12/13/19 14:28,"996 Sunset St, Boston, MA 02215",700.0
16964,311960,Apple Airpods Headphones,1,150.0,12/13/19 14:28,"996 Sunset St, Boston, MA 02215",150.0
16965,311961,27in 4K Gaming Monitor,1,389.99,12/21/19 13:01,"736 South St, San Francisco, CA 94016",389.99
16966,311962,AAA Batteries (4-pack),4,2.99,12/24/19 22:01,"171 Dogwood St, Atlanta, GA 30301",11.96
16967,311963,AA Batteries (4-pack),1,3.84,12/05/19 18:34,"646 Lincoln St, San Francisco, CA 94016",3.84
16968,311964,Wired Headphones,1,11.99,12/18/19 18:29,"911 Hill St, Los Angeles, CA 90001",11.99
16969,311965,Apple Airpods Headphones,1,150.0,12/02/19 13:10,"741 Cherry St, Los Angeles, CA 90001",150.0
16970,311966,AA Batteries (4-pack),1,3.84,12/20/19 18:23,"298 Lincoln St, Atlanta, GA 30301",3.84
16971,311967,LG Dryer,1,600.0,12/26/19 14:50,"963 Walnut St, Portland, OR 97035",600.0
16972,311968,Apple Airpods Headphones,1,150.0,12/30/19 20:11,"342 Wilson St, San Francisco, CA 94016",150.0
16973,311969,Vareebadd Phone,1,400.0,12/08/19 11:00,"466 Maple St, San Francisco, CA 94016",400.0
16974,311969,USB-C Charging Cable,1,11.95,12/08/19 11:00,"466 Maple St, San Francisco, CA 94016",11.95
16975,311970,Wired Headphones,1,11.99,12/06/19 22:03,"832 7th St, Boston, MA 02215",11.99
16976,311971,Apple Airpods Headphones,1,150.0,12/19/19 12:15,"56 Cedar St, Atlanta, GA 30301",150.0
16977,311972,20in Monitor,1,109.99,12/31/19 18:46,"973 Sunset St, Boston, MA 02215",109.99
16978,311973,AA Batteries (4-pack),1,3.84,12/29/19 19:57,"818 Forest St, Boston, MA 02215",3.84
16979,311974,34in Ultrawide Monitor,1,379.99,12/08/19 13:46,"448 Main St, San Francisco, CA 94016",379.99
16980,311975,Wired Headphones,1,11.99,12/31/19 01:11,"526 4th St, Austin, TX 73301",11.99
16981,311976,Wired Headphones,2,11.99,12/19/19 23:27,"887 7th St, New York City, NY 10001",23.98
16982,311977,Google Phone,1,600.0,12/03/19 11:33,"146 Walnut St, New York City, NY 10001",600.0
16983,311978,34in Ultrawide Monitor,1,379.99,12/05/19 12:15,"635 5th St, San Francisco, CA 94016",379.99
16984,311979,Wired Headphones,1,11.99,12/28/19 10:45,"794 Cedar St, New York City, NY 10001",11.99
16985,311980,Wired Headphones,1,11.99,12/21/19 16:43,"751 2nd St, San Francisco, CA 94016",11.99
16986,311981,27in 4K Gaming Monitor,1,389.99,12/17/19 13:29,"371 9th St, New York City, NY 10001",389.99
16987,311982,AAA Batteries (4-pack),1,2.99,12/12/19 20:23,"292 Wilson St, Seattle, WA 98101",2.99
16988,311983,Wired Headphones,1,11.99,12/08/19 14:46,"970 Washington St, Boston, MA 02215",11.99
16989,311984,Apple Airpods Headphones,1,150.0,12/13/19 20:03,"814 Jefferson St, Portland, OR 97035",150.0
16990,311985,Wired Headphones,1,11.99,12/18/19 14:27,"734 Forest St, San Francisco, CA 94016",11.99
16991,311986,Apple Airpods Headphones,1,150.0,12/28/19 11:49,"878 7th St, New York City, NY 10001",150.0
16992,311987,Wired Headphones,1,11.99,12/28/19 11:30,"136 8th St, Dallas, TX 75001",11.99
16993,311988,Lightning Charging Cable,2,14.95,12/24/19 13:51,"142 Highland St, San Francisco, CA 94016",29.9
16994,311989,USB-C Charging Cable,1,11.95,12/22/19 01:45,"608 Center St, San Francisco, CA 94016",11.95
16995,311990,AA Batteries (4-pack),1,3.84,12/12/19 20:07,"226 Hill St, San Francisco, CA 94016",3.84
16996,311991,USB-C Charging Cable,1,11.95,12/17/19 11:34,"116 Lincoln St, San Francisco, CA 94016",11.95
16997,311992,USB-C Charging Cable,1,11.95,12/18/19 21:39,"901 Lake St, Atlanta, GA 30301",11.95
16998,311993,USB-C Charging Cable,1,11.95,12/17/19 10:10,"990 Chestnut St, Portland, OR 97035",11.95
16999,311994,ThinkPad Laptop,1,999.99,12/23/19 16:35,"626 Jackson St, Portland, ME 04101",999.99
17000,311995,Bose SoundSport Headphones,1,99.99,12/23/19 19:19,"258 14th St, Boston, MA 02215",99.99
17001,311996,USB-C Charging Cable,1,11.95,12/21/19 14:02,"138 Maple St, Boston, MA 02215",11.95
17002,311997,Google Phone,1,600.0,12/12/19 17:00,"311 Forest St, Austin, TX 73301",600.0
17003,311998,27in FHD Monitor,1,149.99,12/04/19 20:24,"988 Cedar St, Atlanta, GA 30301",149.99
17004,311999,USB-C Charging Cable,1,11.95,12/08/19 11:48,"781 11th St, New York City, NY 10001",11.95
17005,312000,27in FHD Monitor,1,149.99,12/21/19 11:40,"654 4th St, Portland, ME 04101",149.99
17006,312001,Google Phone,1,600.0,12/05/19 00:44,"51 1st St, Los Angeles, CA 90001",600.0
17007,312001,USB-C Charging Cable,1,11.95,12/05/19 00:44,"51 1st St, Los Angeles, CA 90001",11.95
17008,312002,34in Ultrawide Monitor,1,379.99,12/03/19 20:11,"924 Forest St, Austin, TX 73301",379.99
17009,312003,AA Batteries (4-pack),1,3.84,12/27/19 19:20,"500 Wilson St, San Francisco, CA 94016",3.84
17010,312004,Apple Airpods Headphones,2,150.0,12/31/19 16:22,"135 14th St, San Francisco, CA 94016",300.0
17011,312005,Lightning Charging Cable,1,14.95,12/24/19 16:34,"798 5th St, Portland, OR 97035",14.95
17012,312006,Wired Headphones,2,11.99,12/16/19 11:48,"989 Washington St, San Francisco, CA 94016",23.98
17013,312007,Wired Headphones,1,11.99,12/12/19 18:27,"529 13th St, Atlanta, GA 30301",11.99
17014,312008,USB-C Charging Cable,1,11.95,12/13/19 19:25,"507 Sunset St, Dallas, TX 75001",11.95
17015,312009,AA Batteries (4-pack),3,3.84,12/25/19 23:23,"436 13th St, Dallas, TX 75001",11.52
17016,312010,USB-C Charging Cable,1,11.95,12/13/19 18:42,"368 5th St, Austin, TX 73301",11.95
17017,312011,27in 4K Gaming Monitor,1,389.99,12/14/19 12:40,"817 North St, San Francisco, CA 94016",389.99
17018,312012,27in FHD Monitor,1,149.99,01/01/20 02:12,"507 13th St, San Francisco, CA 94016",149.99
17019,312013,AA Batteries (4-pack),1,3.84,12/25/19 06:37,"857 Highland St, Dallas, TX 75001",3.84
17020,312013,Wired Headphones,1,11.99,12/25/19 06:37,"857 Highland St, Dallas, TX 75001",11.99
17021,312014,Apple Airpods Headphones,1,150.0,12/19/19 18:38,"264 7th St, San Francisco, CA 94016",150.0
17022,312015,Macbook Pro Laptop,1,1700.0,12/05/19 17:30,"30 Lincoln St, Los Angeles, CA 90001",1700.0
17023,312016,AAA Batteries (4-pack),3,2.99,12/26/19 07:13,"890 Cedar St, New York City, NY 10001",8.97
17024,312017,Wired Headphones,1,11.99,12/08/19 15:30,"506 Dogwood St, Los Angeles, CA 90001",11.99
17025,312018,Lightning Charging Cable,1,14.95,12/11/19 21:59,"132 Chestnut St, Atlanta, GA 30301",14.95
17026,312019,27in 4K Gaming Monitor,1,389.99,12/01/19 11:35,"607 River St, Seattle, WA 98101",389.99
17027,312020,Apple Airpods Headphones,1,150.0,12/04/19 00:07,"767 Meadow St, Austin, TX 73301",150.0
17028,312021,Bose SoundSport Headphones,1,99.99,12/27/19 13:11,"424 Hickory St, Seattle, WA 98101",99.99
17029,312022,Wired Headphones,1,11.99,12/15/19 17:40,"975 2nd St, Atlanta, GA 30301",11.99
17030,312023,iPhone,1,700.0,12/22/19 21:49,"386 Wilson St, Los Angeles, CA 90001",700.0
17031,312023,Apple Airpods Headphones,1,150.0,12/22/19 21:49,"386 Wilson St, Los Angeles, CA 90001",150.0
17032,312024,AAA Batteries (4-pack),1,2.99,12/02/19 12:44,"991 11th St, Seattle, WA 98101",2.99
17033,312025,AA Batteries (4-pack),1,3.84,12/25/19 10:19,"367 Johnson St, Seattle, WA 98101",3.84
17034,312026,AAA Batteries (4-pack),1,2.99,12/26/19 13:16,"808 Jackson St, Seattle, WA 98101",2.99
17035,312027,Wired Headphones,1,11.99,12/28/19 12:19,"750 Hill St, Boston, MA 02215",11.99
17036,312028,Wired Headphones,1,11.99,12/07/19 20:05,"525 5th St, New York City, NY 10001",11.99
17037,312029,Flatscreen TV,1,300.0,12/04/19 08:13,"118 4th St, San Francisco, CA 94016",300.0
17038,312030,AAA Batteries (4-pack),1,2.99,12/31/19 08:42,"271 Adams St, New York City, NY 10001",2.99
17039,312031,Bose SoundSport Headphones,1,99.99,12/24/19 19:31,"164 Forest St, San Francisco, CA 94016",99.99
17040,312032,AA Batteries (4-pack),1,3.84,12/25/19 20:42,"96 Sunset St, New York City, NY 10001",3.84
17041,312033,Wired Headphones,1,11.99,12/17/19 19:50,"617 Jackson St, Dallas, TX 75001",11.99
17042,312033,Macbook Pro Laptop,1,1700.0,12/17/19 19:50,"617 Jackson St, Dallas, TX 75001",1700.0
17043,312034,AA Batteries (4-pack),1,3.84,12/04/19 12:52,"138 Cedar St, Los Angeles, CA 90001",3.84
17044,312035,Wired Headphones,1,11.99,12/20/19 22:47,"250 Spruce St, Boston, MA 02215",11.99
17045,312035,Bose SoundSport Headphones,1,99.99,12/20/19 22:47,"250 Spruce St, Boston, MA 02215",99.99
17046,312036,Lightning Charging Cable,1,14.95,12/13/19 16:45,"633 North St, San Francisco, CA 94016",14.95
17047,312037,Wired Headphones,1,11.99,12/09/19 11:09,"907 Adams St, Los Angeles, CA 90001",11.99
17048,312038,AAA Batteries (4-pack),1,2.99,12/23/19 19:33,"89 12th St, Boston, MA 02215",2.99
17049,312039,AA Batteries (4-pack),1,3.84,12/06/19 07:42,"627 14th St, Seattle, WA 98101",3.84
17050,312040,iPhone,1,700.0,12/14/19 17:44,"523 Madison St, Boston, MA 02215",700.0
17051,312041,iPhone,1,700.0,12/24/19 21:57,"971 Madison St, Los Angeles, CA 90001",700.0
17052,312042,Apple Airpods Headphones,1,150.0,12/02/19 07:16,"561 4th St, Austin, TX 73301",150.0
17053,312043,USB-C Charging Cable,1,11.95,12/11/19 09:58,"278 Spruce St, Portland, ME 04101",11.95
17054,312044,iPhone,1,700.0,12/31/19 11:53,"62 Johnson St, Los Angeles, CA 90001",700.0
17055,312044,Lightning Charging Cable,1,14.95,12/31/19 11:53,"62 Johnson St, Los Angeles, CA 90001",14.95
17056,312045,Apple Airpods Headphones,1,150.0,12/28/19 17:50,"248 Cedar St, Los Angeles, CA 90001",150.0
17057,312046,Wired Headphones,1,11.99,12/18/19 19:54,"592 Maple St, Seattle, WA 98101",11.99
17058,312047,AA Batteries (4-pack),2,3.84,12/01/19 09:55,"353 Lakeview St, Austin, TX 73301",7.68
17059,312048,USB-C Charging Cable,1,11.95,12/10/19 16:36,"623 Church St, Portland, ME 04101",11.95
17060,312049,Wired Headphones,1,11.99,12/09/19 08:18,"90 River St, New York City, NY 10001",11.99
17061,312050,Lightning Charging Cable,1,14.95,12/22/19 19:09,"174 Highland St, Austin, TX 73301",14.95
17062,312051,Google Phone,1,600.0,12/10/19 21:11,"15 8th St, Dallas, TX 75001",600.0
17063,312051,Wired Headphones,1,11.99,12/10/19 21:11,"15 8th St, Dallas, TX 75001",11.99
17064,312052,27in FHD Monitor,1,149.99,12/06/19 08:20,"788 Willow St, San Francisco, CA 94016",149.99
17065,312053,Google Phone,1,600.0,12/19/19 21:18,"345 14th St, San Francisco, CA 94016",600.0
17066,312053,Wired Headphones,1,11.99,12/19/19 21:18,"345 14th St, San Francisco, CA 94016",11.99
17067,312054,USB-C Charging Cable,1,11.95,12/17/19 09:25,"338 6th St, San Francisco, CA 94016",11.95
17068,312055,USB-C Charging Cable,2,11.95,12/19/19 16:01,"389 Johnson St, Boston, MA 02215",23.9
17069,312056,27in FHD Monitor,1,149.99,12/16/19 19:39,"113 5th St, Dallas, TX 75001",149.99
17070,312057,Lightning Charging Cable,1,14.95,12/29/19 20:57,"522 River St, Boston, MA 02215",14.95
17071,312058,USB-C Charging Cable,1,11.95,12/25/19 19:48,"653 Cherry St, Austin, TX 73301",11.95
17072,312059,27in 4K Gaming Monitor,1,389.99,12/30/19 20:03,"499 Highland St, New York City, NY 10001",389.99
17073,312060,34in Ultrawide Monitor,1,379.99,12/13/19 15:55,"699 Madison St, Boston, MA 02215",379.99
17074,312061,AAA Batteries (4-pack),1,2.99,12/20/19 09:15,"256 Maple St, Atlanta, GA 30301",2.99
17075,312062,AA Batteries (4-pack),1,3.84,12/11/19 13:38,"566 Willow St, Austin, TX 73301",3.84
17076,312063,USB-C Charging Cable,1,11.95,12/30/19 16:38,"370 Ridge St, Dallas, TX 75001",11.95
17077,312064,Apple Airpods Headphones,1,150.0,12/21/19 20:55,"337 Cherry St, New York City, NY 10001",150.0
17078,312065,AA Batteries (4-pack),2,3.84,12/26/19 21:29,"431 12th St, Seattle, WA 98101",7.68
17079,312066,iPhone,1,700.0,12/12/19 08:10,"596 Elm St, Dallas, TX 75001",700.0
17080,312067,Lightning Charging Cable,1,14.95,12/16/19 22:42,"510 West St, Atlanta, GA 30301",14.95
17081,312068,Lightning Charging Cable,1,14.95,12/20/19 10:47,"940 Main St, Austin, TX 73301",14.95
17082,312069,AAA Batteries (4-pack),1,2.99,12/16/19 16:07,"922 5th St, Los Angeles, CA 90001",2.99
17083,312070,27in 4K Gaming Monitor,1,389.99,12/21/19 16:25,"61 Meadow St, Portland, OR 97035",389.99
17084,312071,AA Batteries (4-pack),1,3.84,12/08/19 10:54,"97 West St, Seattle, WA 98101",3.84
17085,312072,Apple Airpods Headphones,1,150.0,12/08/19 04:40,"128 2nd St, Los Angeles, CA 90001",150.0
17086,312073,Lightning Charging Cable,2,14.95,12/01/19 07:43,"661 Hickory St, Boston, MA 02215",29.9
17087,312074,AAA Batteries (4-pack),1,2.99,12/16/19 16:24,"396 Elm St, San Francisco, CA 94016",2.99
17088,312075,Bose SoundSport Headphones,1,99.99,12/30/19 22:09,"589 Cherry St, Portland, OR 97035",99.99
17089,312076,AA Batteries (4-pack),1,3.84,12/16/19 13:50,"345 Church St, New York City, NY 10001",3.84
17090,312077,Google Phone,1,600.0,12/19/19 19:31,"465 Washington St, San Francisco, CA 94016",600.0
17091,312078,Lightning Charging Cable,1,14.95,12/11/19 15:36,"231 8th St, Boston, MA 02215",14.95
17092,312079,AA Batteries (4-pack),2,3.84,12/02/19 15:11,"794 Spruce St, San Francisco, CA 94016",7.68
17093,312080,Flatscreen TV,1,300.0,12/20/19 21:52,"665 Cherry St, San Francisco, CA 94016",300.0
17094,312081,AAA Batteries (4-pack),1,2.99,12/13/19 09:46,"98 Adams St, New York City, NY 10001",2.99
17095,312082,AA Batteries (4-pack),1,3.84,12/16/19 20:25,"89 Adams St, New York City, NY 10001",3.84
17096,312083,AAA Batteries (4-pack),2,2.99,12/29/19 22:32,"643 Wilson St, San Francisco, CA 94016",5.98
17097,312084,AA Batteries (4-pack),2,3.84,12/15/19 03:19,"102 Jackson St, Los Angeles, CA 90001",7.68
17098,312085,AA Batteries (4-pack),1,3.84,12/14/19 22:25,"279 Willow St, San Francisco, CA 94016",3.84
17099,312086,Apple Airpods Headphones,1,150.0,12/24/19 07:24,"799 Hill St, Boston, MA 02215",150.0
17100,312087,Bose SoundSport Headphones,1,99.99,12/19/19 14:36,"274 Park St, Austin, TX 73301",99.99
17101,312088,Flatscreen TV,1,300.0,12/06/19 22:57,"24 Cedar St, Dallas, TX 75001",300.0
17102,312089,USB-C Charging Cable,1,11.95,12/21/19 11:17,"967 Lakeview St, New York City, NY 10001",11.95
17103,312090,27in 4K Gaming Monitor,1,389.99,12/28/19 23:34,"593 Park St, Austin, TX 73301",389.99
17104,312091,AAA Batteries (4-pack),2,2.99,12/08/19 23:02,"561 Lakeview St, New York City, NY 10001",5.98
17105,312092,Lightning Charging Cable,1,14.95,12/24/19 06:16,"785 Hill St, San Francisco, CA 94016",14.95
17106,312093,Lightning Charging Cable,1,14.95,12/31/19 14:33,"539 Adams St, San Francisco, CA 94016",14.95
17107,312094,iPhone,1,700.0,12/30/19 15:59,"559 Main St, San Francisco, CA 94016",700.0
17108,312095,34in Ultrawide Monitor,1,379.99,12/27/19 21:23,"516 1st St, Boston, MA 02215",379.99
17109,312096,ThinkPad Laptop,1,999.99,12/10/19 15:28,"659 13th St, Atlanta, GA 30301",999.99
17110,312097,Apple Airpods Headphones,1,150.0,12/17/19 19:55,"760 1st St, San Francisco, CA 94016",150.0
17111,312098,Apple Airpods Headphones,1,150.0,12/28/19 14:41,"246 9th St, Seattle, WA 98101",150.0
17112,312099,Bose SoundSport Headphones,1,99.99,12/01/19 08:54,"274 Dogwood St, San Francisco, CA 94016",99.99
17113,312100,34in Ultrawide Monitor,1,379.99,12/10/19 13:56,"645 Lakeview St, Los Angeles, CA 90001",379.99
17114,312101,Apple Airpods Headphones,1,150.0,12/12/19 03:40,"153 14th St, Portland, ME 04101",150.0
17115,312102,USB-C Charging Cable,1,11.95,12/09/19 16:38,"338 Lake St, San Francisco, CA 94016",11.95
17116,312103,Wired Headphones,1,11.99,12/11/19 13:05,"628 Jackson St, Boston, MA 02215",11.99
17117,312104,Lightning Charging Cable,1,14.95,12/03/19 08:27,"168 Washington St, San Francisco, CA 94016",14.95
17118,312105,Apple Airpods Headphones,1,150.0,12/29/19 19:15,"750 9th St, Portland, ME 04101",150.0
17119,312106,ThinkPad Laptop,1,999.99,12/20/19 07:22,"604 Washington St, Austin, TX 73301",999.99
17120,312107,AA Batteries (4-pack),1,3.84,12/03/19 18:08,"141 Church St, Dallas, TX 75001",3.84
17121,312108,27in 4K Gaming Monitor,1,389.99,12/11/19 11:30,"8 1st St, Atlanta, GA 30301",389.99
17122,312109,USB-C Charging Cable,3,11.95,12/20/19 14:28,"408 Dogwood St, San Francisco, CA 94016",35.849999999999994
17123,312110,Apple Airpods Headphones,1,150.0,12/09/19 18:22,"956 8th St, New York City, NY 10001",150.0
17124,312111,Lightning Charging Cable,1,14.95,12/22/19 10:59,"947 14th St, Los Angeles, CA 90001",14.95
17125,312112,AAA Batteries (4-pack),2,2.99,12/23/19 11:03,"713 Meadow St, Portland, OR 97035",5.98
17126,312113,Apple Airpods Headphones,1,150.0,12/19/19 13:16,"635 8th St, New York City, NY 10001",150.0
17127,312114,20in Monitor,1,109.99,12/08/19 12:59,"592 Spruce St, Los Angeles, CA 90001",109.99
17128,312115,Lightning Charging Cable,1,14.95,12/19/19 14:37,"463 Wilson St, San Francisco, CA 94016",14.95
17129,312116,Google Phone,1,600.0,12/15/19 09:54,"26 Willow St, Austin, TX 73301",600.0
17130,312117,Macbook Pro Laptop,1,1700.0,12/14/19 12:39,"628 Dogwood St, San Francisco, CA 94016",1700.0
